index,split
4343,train
86982,train
108636,train
181019,train
211354,train
41237,train
202490,train
66773,train
157061,train
201254,train
43288,train
93978,train
160059,train
101491,train
100316,train
70714,train
62704,train
90561,train
209177,train
63628,train
99380,train
140347,train
174438,train
190746,train
19418,train
167746,train
82789,train
11980,train
79943,train
83198,train
217304,train
13459,train
196836,train
86268,train
98561,train
220133,train
215371,train
106182,train
75182,train
62419,train
64225,train
157186,train
116513,train
166813,train
177431,train
137037,train
71071,train
161658,train
66424,train
185039,train
109571,train
31686,train
175569,train
92105,train
72841,train
221410,train
208370,train
221886,train
205392,train
89550,train
191864,train
218664,train
156028,train
189950,train
204947,train
108624,train
155776,train
218596,train
209996,train
61734,train
4518,train
216113,train
134831,train
217319,train
93486,train
165937,train
128338,train
86745,train
120524,train
60320,train
204564,train
145558,train
19351,train
105446,train
75553,train
209216,train
215449,train
163822,train
119569,train
28331,train
220043,train
120659,train
122276,train
73760,train
221188,train
157987,train
222690,train
214660,train
18622,train
182670,train
204038,train
15122,train
28166,train
17665,train
169408,train
198349,train
17165,train
35751,train
205100,train
209811,train
105591,train
192900,train
14986,train
127403,train
86527,train
9061,train
218463,train
205769,train
192538,train
94793,train
162178,train
18302,train
217308,train
183810,train
213330,train
92942,train
94849,train
89022,train
201550,train
103224,train
43946,train
23419,train
169024,train
198201,train
175603,train
136926,train
218174,train
60256,train
220427,train
178985,train
212012,train
52105,train
204180,train
41791,train
20694,train
176457,train
65122,train
35895,train
81655,train
152116,train
176437,train
134360,train
18298,train
181204,train
211623,train
181895,train
157988,train
8057,train
61558,train
82524,train
150727,train
46401,train
94297,train
13084,train
66252,train
208176,train
137655,train
106434,train
130734,train
181651,train
91158,train
215999,train
222507,train
174612,train
64488,train
109630,train
175351,train
69608,train
117486,train
181896,train
133224,train
2194,train
79745,train
197631,train
167812,train
213896,train
99960,train
191486,train
3445,train
188524,train
95763,train
186599,train
171741,train
33776,train
50641,train
32786,train
151625,train
140355,train
79040,train
186596,train
19151,train
73763,train
132650,train
158922,train
172829,train
131179,train
45320,train
99100,train
154647,train
24043,train
62437,train
32963,train
221231,train
168770,train
184037,train
190606,train
76514,train
101216,train
69256,train
56580,train
200022,train
212224,train
24843,train
112757,train
21569,train
15397,train
68011,train
24270,train
196561,train
110156,train
195694,train
167240,train
61427,train
144282,train
122968,train
22014,train
158590,train
62544,train
201405,train
20361,train
102934,train
212377,train
114194,train
152393,train
180413,train
122969,train
35349,train
24967,train
22503,train
54566,train
25566,train
199177,train
145936,train
88690,train
200973,train
63147,train
177922,train
70389,train
66250,train
180707,train
126801,train
221836,train
192471,train
6669,train
203469,train
220827,train
184581,train
183082,train
212491,train
88008,train
195914,train
174520,train
192746,train
179322,train
131493,train
139831,train
65278,train
221573,train
99703,train
201235,train
57086,train
23194,train
222573,train
16,train
135723,train
102536,train
123925,train
147322,train
129143,train
114665,train
91005,train
195123,train
177800,train
33644,train
168541,train
134696,train
36833,train
186007,train
37348,validate
217716,validate
23196,train
165781,validate
103664,validate
46975,validate
146047,validate
136773,validate
149842,train
172864,validate
27620,validate
211103,validate
60101,train
117044,train
33589,validate
25062,validate
16344,validate
99984,train
203089,validate
76186,validate
121242,validate
64820,train
217999,validate
221459,validate
16569,validate
143759,validate
77844,validate
160884,validate
187931,train
150427,train
69254,train
160780,validate
61557,validate
9410,train
14553,train
187842,train
141297,validate
63731,validate
116147,validate
185554,train
213713,validate
212222,train
208151,validate
217563,validate
223255,validate
207447,validate
220796,validate
92263,train
177430,train
10945,validate
144488,train
217923,validate
8309,train
137493,validate
60426,validate
87970,train
29588,validate
115513,train
164811,validate
192843,validate
37032,train
28038,validate
189285,train
1050,train
189821,validate
213414,validate
42158,train
157121,train
106863,validate
64806,train
81733,validate
222462,validate
168532,train
153952,validate
192710,validate
213583,validate
135067,train
216278,validate
13028,validate
213741,train
205351,validate
193337,validate
143407,validate
26252,validate
130406,train
132582,train
210756,validate
79946,train
63742,validate
187854,validate
221497,validate
178594,validate
203641,validate
40589,train
217788,validate
92255,train
202876,train
171378,train
90134,validate
106860,validate
201698,train
201047,validate
74778,validate
200638,validate
108879,train
54186,validate
221772,validate
203206,train
147862,train
101973,validate
8215,validate
192217,train
47901,train
99705,validate
204852,validate
95633,validate
131880,train
190109,train
74292,train
217816,validate
210049,validate
208689,validate
68739,validate
110158,train
85629,train
36812,validate
164004,validate
146993,train
120657,train
169690,validate
109572,train
136991,train
212605,train
11240,validate
101203,validate
169406,train
125062,validate
32686,validate
214549,validate
49330,validate
84711,validate
185152,train
116547,validate
94027,train
78017,train
38014,train
176346,validate
211745,validate
103137,validate
176099,train
117534,validate
146392,train
123939,validate
201697,train
95866,validate
191537,train
190373,train
82668,validate
129159,train
19261,validate
40808,train
167941,train
193268,validate
25792,validate
47448,train
211812,validate
168581,validate
203088,validate
119118,train
144919,train
153671,train
191991,train
220008,validate
187971,validate
217425,validate
1365,validate
206039,validate
200960,train
210243,validate
67563,validate
43165,validate
131795,train
9081,validate
218161,train
219532,validate
85611,train
155880,train
80061,train
140027,validate
191068,validate
94007,validate
192756,validate
210014,validate
154632,validate
114966,validate
143580,validate
1679,validate
10752,validate
78459,validate
205264,train
104408,train
5939,validate
10020,validate
93439,validate
106914,validate
145127,train
104117,validate
133070,validate
52470,train
85067,validate
97283,train
169626,train
91991,validate
82054,train
159710,train
120592,validate
161843,train
32961,train
206532,validate
52624,validate
12817,validate
30250,validate
1011,validate
199986,train
186197,validate
179737,validate
148625,train
116515,train
84819,validate
221313,validate
187221,train
145376,train
191727,validate
51175,validate
21513,train
222490,validate
188911,train
114053,validate
115146,train
104567,validate
70345,validate
96650,validate
64486,train
87466,validate
191262,validate
214092,validate
146914,train
179596,validate
114055,validate
220883,validate
85010,validate
198859,validate
130528,validate
136250,validate
192137,validate
74519,validate
197681,validate
193012,validate
97368,validate
138128,validate
217286,validate
87161,validate
179756,validate
142227,validate
15817,validate
164011,train
15811,train
57891,validate
52527,validate
86757,train
223177,train
205121,validate
38117,validate
41225,validate
61218,validate
24006,validate
45987,train
18709,validate
132811,validate
127417,validate
222530,validate
204765,validate
180676,validate
203037,train
182581,train
197753,validate
24678,train
74214,train
120098,train
77845,validate
106238,validate
153898,validate
77294,validate
204031,validate
96149,validate
32989,validate
152632,validate
122220,validate
139988,validate
103235,validate
190960,train
196146,validate
149996,train
208525,validate
222131,validate
78178,validate
140059,validate
56380,validate
214610,validate
5307,validate
44287,validate
33714,validate
189185,validate
115387,validate
71060,train
138196,validate
139430,validate
222378,validate
131491,validate
42038,validate
90799,validate
82509,train
153261,validate
192120,train
161778,train
182330,validate
212149,validate
33159,validate
7232,train
222299,validate
201069,validate
30643,validate
195612,validate
39865,validate
218414,validate
39118,train
82058,train
140051,train
146260,train
736,validate
130861,validate
112610,train
223195,validate
215562,validate
169878,validate
57858,train
123359,validate
104845,train
18925,validate
158269,validate
75915,validate
213181,validate
19654,validate
33887,validate
111289,train
41288,validate
13077,validate
81162,validate
184299,validate
211570,validate
63065,validate
198670,validate
61835,validate
96021,validate
111535,train
168435,train
103472,train
87699,validate
219164,validate
201670,validate
140701,train
94411,validate
196648,validate
209425,validate
177397,validate
219401,validate
182993,validate
159305,train
24728,train
11295,validate
33771,validate
111924,validate
200163,train
49910,validate
140543,validate
94509,validate
174803,train
18939,train
61763,validate
18911,validate
26308,validate
162224,train
210483,validate
159060,validate
93292,train
26784,validate
99217,train
106475,validate
87614,validate
44284,validate
171533,validate
96640,validate
86086,validate
215509,train
160870,validate
64174,validate
58344,validate
67344,validate
217066,validate
172530,train
70378,train
31433,train
220483,validate
800,validate
134065,validate
36216,train
171299,train
151655,train
146853,validate
179177,validate
216842,validate
166613,train
128292,validate
188187,validate
183162,train
163839,validate
106054,validate
144363,train
11981,train
58798,validate
187732,train
105072,validate
171534,validate
64956,train
32158,train
114197,train
24814,train
149426,train
141873,validate
173811,train
42606,train
83726,train
74401,train
199393,train
156264,train
221777,validate
121653,validate
94243,validate
133068,validate
185681,validate
117571,train
174271,validate
182111,validate
129575,validate
33191,validate
29417,validate
222628,validate
217147,validate
106578,validate
201806,validate
222790,validate
91948,validate
57321,train
202871,train
29690,validate
183246,validate
168995,validate
118687,validate
126447,train
21711,validate
167745,train
127800,validate
65918,train
221912,train
180749,validate
214713,validate
181980,train
120737,validate
1462,validate
184153,validate
77801,validate
189962,validate
73000,validate
216767,validate
22372,validate
108531,validate
221397,validate
207847,validate
164355,validate
209828,validate
31585,train
211242,validate
166980,validate
186030,validate
176467,validate
165252,validate
61560,train
157119,validate
211860,validate
26845,validate
203648,validate
190068,validate
106435,train
6249,validate
131909,train
100131,train
45362,train
170371,validate
98927,validate
86708,validate
33995,train
144637,validate
107480,validate
31856,train
217620,train
93401,train
1439,train
212860,validate
153507,train
104696,validate
157084,train
163067,validate
107720,train
145770,validate
81702,validate
132696,validate
213881,train
21694,train
202663,train
221773,validate
137887,validate
57993,validate
185469,validate
200499,train
49663,validate
162440,validate
180213,validate
89465,train
218699,validate
177514,validate
210611,validate
74995,validate
11074,train
12073,train
40753,validate
216001,validate
146817,train
108052,train
56213,validate
203666,validate
208784,validate
21800,validate
219711,validate
134063,validate
111463,validate
43945,train
43490,validate
185737,validate
206898,validate
78791,train
186614,train
220105,validate
185792,validate
182060,validate
176707,validate
213011,validate
216275,train
47114,validate
26737,validate
168051,train
35334,validate
132525,validate
219876,validate
185977,train
5180,validate
116786,validate
190027,validate
25195,train
75820,validate
178030,validate
55417,validate
48245,validate
51031,train
65718,validate
193043,validate
207802,validate
169022,train
163877,train
48982,validate
82470,validate
1031,validate
74703,validate
90239,validate
181510,train
17211,validate
217340,validate
191442,validate
211708,validate
204179,train
187899,validate
124752,validate
192347,validate
163279,validate
176452,train
36949,validate
164469,train
166881,validate
140122,validate
165845,validate
195882,train
35949,train
207012,validate
220933,validate
218790,validate
6607,train
217199,validate
121058,validate
222470,validate
218473,validate
192874,train
193328,train
13455,train
127951,train
218700,test
151201,train
199515,test
187098,test
146262,train
184641,train
70712,test
132538,train
196051,test
49674,test
184543,test
76442,test
87104,test
119799,test
211018,test
112082,test
161763,test
156310,train
182379,test
87397,test
205514,test
51590,test
202868,test
119805,test
163931,train
179394,test
179178,test
61254,train
103450,test
100927,train
54096,train
22598,test
212816,test
160447,train
9853,test
206759,test
215056,test
22937,train
196522,train
29747,test
115016,train
19831,test
10899,test
222669,test
40230,train
137656,train
216881,train
181407,train
200677,test
75049,test
176976,train
193860,test
8492,test
6897,test
157688,test
120121,test
22822,train
92796,train
93864,test
39631,test
220939,test
52555,train
3459,test
134263,train
185309,test
219647,test
205898,test
159928,train
182002,train
42090,train
178044,train
58206,test
173415,train
215884,test
170062,train
49407,train
217646,train
209960,test
85757,test
11505,train
113166,train
89885,test
58,test
9395,test
141420,test
71109,train
125654,test
196295,test
166734,train
185887,test
151489,test
134329,test
118677,train
212075,test
180028,train
132589,train
195485,test
180534,train
119800,test
139216,test
171275,test
208758,test
113708,test
59226,train
161328,train
169904,train
81791,test
160013,train
93393,test
193359,train
192855,test
142549,test
95914,test
208688,validate
97048,test
21875,test
86193,test
123276,test
19333,test
192220,test
18115,test
127801,validate
203902,test
193335,test
190302,train
91085,train
204321,test
211443,test
191118,train
124434,train
118176,train
201774,train
69603,test
182522,train
138616,train
8964,test
2121,test
48160,train
26310,validate
46967,test
116407,test
208991,test
201672,validate
216091,test
63846,test
130140,test
39146,train
71921,train
198200,train
208526,validate
158943,test
4036,train
19411,test
109907,test
78235,test
73363,train
130598,test
106867,test
206428,test
39839,test
7302,test
193104,test
175145,test
141993,train
175997,test
16947,test
133440,test
96772,train
48723,train
172051,train
81502,test
173981,test
72596,test
189756,test
61606,test
46390,test
7188,train
218118,test
98806,test
32987,test
13309,train
183918,test
120172,test
169955,train
138276,test
207831,train
2311,test
27521,test
3648,test
206215,test
54116,train
218053,train
75180,train
77531,train
221760,test
17589,train
168329,test
159411,test
126908,train
196523,train
66327,test
108125,train
5272,test
80986,train
150118,test
134894,train
145374,train
193262,train
174324,train
186918,train
141659,test
52836,test
95935,test
48140,train
69784,test
71649,train
130602,test
100099,test
112084,test
17209,validate
213018,train
18082,test
162296,train
135102,test
26794,train
199028,test
214929,train
13232,train
203911,train
202961,test
214513,test
171624,test
151826,train
210762,test
207454,test
99936,test
211296,train
197678,test
43223,train
10948,validate
171893,train
199768,test
107555,test
202806,test
115386,validate
219599,test
75042,test
109031,test
192135,validate
87371,test
125542,test
106671,test
85078,test
219472,test
68009,train
146351,train
93164,train
221189,test
55109,test
158657,train
109360,test
64569,train
37277,test
127577,test
72982,test
152633,validate
204000,train
103652,test
163014,test
176737,test
811,test
112417,test
150394,test
193527,train
77162,test
11525,test
120159,test
215601,train
176804,test
214275,test
166692,train
163114,test
215405,test
85068,validate
217587,train
152761,train
187257,test
15815,validate
184055,train
203227,test
5181,validate
161039,test
148975,train
166565,test
212896,test
181135,test
114720,test
106411,test
59022,train
43269,test
186422,test
126510,test
74652,test
43161,validate
210935,test
11466,test
120489,test
126404,train
140675,test
159059,validate
54720,test
57948,test
111415,train
26325,train
179608,test
211126,test
219344,test
41227,validate
37059,test
216646,train
199732,test
135931,test
199368,train
92529,test
58152,test
21796,validate
61313,test
186050,train
113818,test
129083,test
39487,train
187502,test
19320,test
152440,test
201376,test
193724,test
144638,validate
201598,test
81653,train
27175,train
156671,train
81582,train
202764,train
118121,train
109520,test
130733,train
162405,test
122028,train
66391,test
96864,test
127094,test
148617,train
20097,train
193824,test
170560,train
101976,validate
176855,test
74359,train
169905,train
40213,test
27552,test
179989,test
191850,test
214531,test
157975,train
70073,train
99783,test
177754,test
168505,test
18929,test
102827,test
1009,validate
192737,test
222498,test
69858,test
20905,test
200249,test
117860,train
193334,test
163828,train
177923,train
214091,validate
37329,test
211514,test
58292,test
32782,train
85850,test
141667,test
208639,test
57322,train
156738,train
64306,train
215977,test
213795,test
164794,train
206760,test
7603,test
33512,train
75880,test
6631,test
218571,test
184839,train
221394,test
125156,train
102255,train
185399,test
82779,train
2681,test
87396,test
45570,test
141434,test
57688,test
219593,train
215822,test
195200,train
211372,test
9826,train
190321,test
25928,test
172670,test
167730,train
104569,validate
184546,test
96896,train
55101,train
182258,train
118466,train
81223,test
7306,test
139370,train
190054,test
172771,test
41229,train
86148,test
137268,test
138629,test
106413,test
61561,train
206607,test
81447,test
108507,train
184287,train
140025,validate
30622,test
217853,test
94529,test
7875,test
72107,test
186381,test
55332,test
207875,train
120656,train
104488,train
196573,test
66245,test
175383,test
90888,test
53730,train
41220,test
209477,test
193027,train
128802,test
371,test
87524,train
48967,train
152859,test
63005,test
88220,test
80154,train
35576,test
13160,test
7080,test
209170,train
58876,test
68010,train
8351,test
29934,test
118151,test
140296,train
194887,test
220401,test
115147,train
121357,test
108622,train
154129,train
191804,train
42087,train
201902,train
1878,train
26984,train
3447,train
96637,train
11408,test
52554,train
79412,train
75276,train
123169,train
133438,test
208142,test
203956,test
77843,validate
82612,test
159872,test
20355,train
196052,test
219247,train
100926,test
117752,test
40621,train
175048,test
220926,test
35407,test
185440,test
223390,test
210923,train
166331,test
70755,test
72696,train
42050,train
111976,test
4419,test
115211,test
33744,test
163821,train
82476,train
172473,test
16127,test
209678,test
151006,train
92094,test
99105,test
2804,test
36271,train
45440,test
82103,test
162450,test
76767,test
32929,test
153885,train
172121,test
19324,test
105444,train
183406,test
105068,validate
21717,test
169567,test
165941,test
10587,test
108189,test
177805,test
89342,test
129371,train
207042,test
132443,test
104115,validate
186597,train
14641,test
32153,test
180675,validate
45507,test
37693,test
196562,train
187955,train
73287,test
192537,train
17666,train
156354,test
87098,train
75043,test
138493,test
70976,train
118234,train
218674,test
164248,test
221415,test
113555,train
79607,test
143894,test
200131,test
81491,train
184980,test
207120,test
82412,train
74261,train
38013,train
83533,train
185992,train
101769,test
24044,train
99199,test
98054,test
199854,train
158119,test
68300,test
185794,validate
210927,train
222238,test
64143,test
32076,test
126280,train
103599,train
192792,train
118467,train
69605,test
4516,train
170412,train
190289,test
95218,train
52664,train
177711,train
133935,train
121514,train
199042,train
1364,validate
172996,test
134240,train
217799,test
149490,train
47650,train
145855,test
7475,train
163520,test
55207,train
199517,train
90428,test
193836,test
75913,test
189906,train
85164,train
98017,train
77250,test
27668,train
216577,train
132627,train
160939,train
207670,test
112517,test
96535,train
80124,test
222040,test
208177,train
164250,test
164468,train
24537,test
77688,test
142258,train
105422,test
139428,validate
95217,train
45439,test
220936,test
181266,train
15069,test
61802,test
49574,train
222748,test
211626,test
113571,test
15917,train
202519,test
172047,test
204843,test
51284,test
128232,test
218432,test
90539,train
7071,test
199717,train
153130,test
169291,test
10462,test
537,test
129164,test
209341,test
95891,train
95339,test
185793,validate
77663,train
22150,test
19973,train
199733,test
36796,train
52774,test
50437,train
203749,test
103741,test
216369,test
5016,test
187256,test
20026,train
41300,train
143022,test
51205,test
221842,test
95486,test
94736,train
215682,test
72143,test
112683,test
191017,test
219235,train
137886,validate
157308,test
165578,test
23480,train
26635,train
146196,train
206159,train
75951,train
140585,train
29685,train
171985,train
52746,train
63053,train
189871,train
133470,train
63702,train
4666,train
164517,train
66559,train
163208,train
55000,train
201979,train
85147,train
100521,train
45322,train
85874,train
147832,train
26056,train
96687,train
210030,train
176094,train
28986,train
158482,train
208098,train
113443,train
105236,train
165377,train
49052,train
69939,train
65393,train
186365,train
193592,train
136829,train
87797,train
19425,train
1250,train
110388,train
101175,train
116650,train
117474,train
196194,train
128820,train
23247,train
183854,train
207666,train
92946,train
212129,train
139785,train
81755,train
177541,train
57768,train
39830,train
23845,train
115008,train
113697,train
2013,train
163662,train
106817,train
26896,train
71322,train
202924,train
177505,train
25456,train
5364,train
55552,train
130072,train
3294,train
33036,train
75615,train
110947,train
198538,train
83981,train
206319,train
217605,train
61853,train
119817,train
141040,train
163991,train
208852,train
205706,train
171060,train
196232,train
135498,train
212698,train
69027,train
36479,train
151450,train
198502,train
190901,train
223406,train
37312,train
131464,train
33218,train
3789,train
11586,train
39849,train
68188,train
21481,train
119018,train
206305,train
193257,train
183039,train
120803,train
80066,train
5674,train
174333,train
219283,train
125140,train
44544,train
61878,train
49913,train
134731,train
73829,train
179489,train
38256,train
140906,train
98372,train
122493,train
147831,train
110955,train
57911,train
175103,train
155511,train
130693,train
208025,train
66056,train
2211,train
101497,train
163967,train
15318,train
114953,train
78832,train
198016,train
109535,train
53779,train
70018,train
117465,train
102541,train
197729,train
221171,train
194193,train
42824,train
43472,train
78498,train
28857,train
10036,train
31504,train
1185,train
133558,train
94788,train
27006,train
153265,train
190457,train
180933,train
162739,train
138687,train
117282,train
205378,train
81193,train
202517,train
4820,train
156127,train
168998,train
54702,train
105128,train
43765,train
46443,train
32202,train
169700,train
193990,train
52416,train
25504,train
855,train
124322,train
174505,train
56590,train
44492,train
95095,train
46636,train
16431,train
218139,train
90720,train
209939,train
57449,train
55247,train
113442,train
221209,train
32203,train
60904,train
199075,train
148239,train
37850,train
164061,train
165837,train
22308,train
196928,train
31830,train
161892,train
176033,train
10342,train
93588,train
36945,train
171053,train
203143,train
174577,train
18848,train
101856,train
176675,train
63056,train
188288,train
219241,train
53377,train
138682,train
53241,train
90779,train
212127,train
158076,train
170547,train
8783,train
117990,train
119792,train
182595,train
145490,train
47892,train
49988,train
77810,train
183541,train
115671,train
219706,train
144246,train
180719,train
129316,train
211312,train
61642,train
72924,train
174308,train
169218,train
217067,train
139888,train
67643,train
209445,train
201495,train
124321,train
170549,train
58663,train
154047,train
103443,train
125026,train
222141,train
151188,train
209110,train
428,train
192611,train
99015,train
185151,train
24535,train
195524,train
67048,train
61684,train
216362,train
198113,train
114575,train
95572,train
176145,train
161533,train
222606,train
177490,train
102988,train
65546,train
184584,train
183823,train
220604,train
11531,train
105155,train
120802,train
150952,train
204042,train
190458,train
129373,train
37307,train
134351,train
124749,train
61058,train
74707,train
198498,train
158443,train
183882,train
98429,train
201853,train
28842,train
114846,train
180750,train
51427,train
109774,train
78951,train
92637,train
9244,train
18913,train
179993,train
174578,train
220331,train
125019,train
169288,train
89873,train
206400,train
125622,train
213340,train
10306,train
180536,train
102530,train
205367,train
60428,train
6569,train
198112,train
102319,train
165294,train
40208,train
169849,train
55760,train
18223,train
215814,train
138002,train
18026,train
94393,train
126671,train
88593,train
156256,train
90554,train
15316,train
206029,train
129470,train
48029,train
100439,train
106042,train
13167,train
82928,train
99946,train
41504,train
104535,train
191370,train
175210,train
98709,train
151401,train
117103,train
63386,train
83393,train
183830,train
183041,train
164933,train
18024,train
60091,train
69977,train
23393,train
205184,train
148400,train
86936,train
73224,train
182513,train
49915,train
212239,train
34444,train
116184,train
148858,train
8954,train
163617,train
126749,train
168996,train
199597,train
95740,train
82536,train
148705,train
169698,train
216338,train
172288,train
114583,train
102231,train
186245,train
154538,train
80197,train
138934,train
37314,train
183313,train
57913,train
141557,train
88421,train
180333,train
177522,train
118548,train
198878,train
50809,train
65550,train
64833,train
204343,train
110389,train
81189,train
217548,train
27626,train
62047,train
201603,train
161434,train
171261,train
133412,train
74711,train
106130,train
61643,train
38386,train
136313,train
204010,train
210775,train
6917,train
74867,train
201772,train
170943,train
174746,train
97124,train
110791,train
108318,train
40016,train
986,train
85403,train
215640,train
185332,train
154301,train
107285,train
212562,train
193840,train
196489,train
219774,train
219848,train
202055,train
209126,train
110952,train
180751,train
221187,train
21762,train
40207,train
23250,train
146714,train
42405,train
158480,train
208895,train
117179,train
121579,train
215354,train
28838,train
202174,train
177489,train
187874,train
112246,train
53903,train
148706,train
53897,train
205126,train
10341,train
96466,train
148629,train
161565,train
118726,train
86893,train
8180,train
140829,train
143731,train
1361,train
176150,train
117344,train
58403,train
22842,train
193272,train
58786,train
132714,train
86084,train
39848,train
176393,train
79383,train
148215,train
206009,train
200037,train
130980,train
32972,train
199696,train
64846,train
57016,train
97529,train
222632,train
141360,train
120627,train
114957,train
74948,train
154046,train
138684,train
126070,train
50769,train
19510,train
201283,train
204661,train
148857,train
179633,train
106040,train
160376,train
132504,train
205086,train
15051,train
116307,train
164697,train
45705,train
108097,train
117988,train
172142,train
71757,train
101498,train
45410,train
166144,train
215870,train
68023,train
81756,train
38600,train
199074,train
93921,train
198174,train
106338,train
219298,train
23997,train
175889,train
97521,train
72360,train
111112,train
157051,train
63919,train
94836,train
169287,train
197190,train
199007,train
116048,train
50096,train
193038,train
146713,train
36303,train
179783,train
89594,train
120801,train
220599,train
35450,train
139008,train
176505,train
83436,train
51701,train
11532,train
127351,train
132712,train
100520,train
210916,train
57500,train
65033,train
51735,train
186244,train
204401,train
4146,train
109775,train
151394,train
167313,train
171938,train
906,train
99473,train
158751,train
34371,train
162344,train
130747,train
188286,train
3112,train
41019,train
204473,train
154383,train
66707,train
218294,train
12371,train
203985,train
39004,train
187814,train
78686,train
152,train
181190,train
16688,train
5270,train
2213,train
140866,train
69846,train
206178,train
28030,train
114722,train
109538,train
114143,train
121577,train
150594,train
48850,train
187815,train
179784,train
150153,train
105898,train
212638,train
127328,train
172312,train
171984,train
164556,train
170216,train
163966,train
158077,train
101318,train
218728,train
190100,train
47869,train
74651,train
208453,train
84283,train
177618,train
16576,train
70015,train
213097,train
7393,train
19738,train
161890,train
201032,train
120296,train
64805,train
177602,train
39426,train
59926,train
217478,train
118617,train
70117,train
7837,train
36501,train
172095,train
44839,train
164217,train
223312,train
40628,train
109772,train
46989,train
86085,train
7453,train
175149,train
161229,train
203297,train
117230,train
218528,train
209195,train
78834,train
165376,train
7452,train
57298,train
209860,train
176339,train
102601,train
41790,train
205368,train
203085,train
52818,train
30542,train
108203,train
9894,train
64849,train
183517,train
135234,train
182514,train
142486,train
23492,train
197294,train
108785,train
206265,train
18953,train
118572,train
60073,train
187703,train
44709,train
105340,train
8737,train
98268,train
84038,train
91577,train
166001,train
188922,train
206963,train
17284,train
23995,train
78966,train
142988,train
174015,train
105945,train
113179,train
197982,train
54058,train
62005,train
8903,train
222554,train
145284,train
52817,train
184801,train
81960,train
104948,train
44066,train
161564,train
212158,train
102371,train
159980,train
48291,train
83009,train
111113,train
15536,train
115924,train
9886,train
171757,train
88415,train
28973,train
183856,train
86177,train
172757,train
115900,train
55758,train
72347,train
176148,train
122764,train
8249,train
143412,train
177856,train
55623,train
93937,train
122044,train
105947,train
28859,train
162040,train
96301,train
86175,train
87795,train
99348,train
202270,train
205192,train
109741,train
176997,train
7557,train
138584,train
113695,train
128968,train
174152,train
2045,train
173470,train
171493,train
199636,train
46102,train
163429,train
187741,train
178036,train
198691,train
213814,train
198027,train
7649,train
154787,train
203081,train
194195,train
34652,train
192447,train
91222,train
34370,train
23391,train
101581,train
168976,train
161147,train
134800,train
12787,train
173908,train
74808,train
213164,train
181516,train
161234,train
53119,train
194431,train
14105,train
151598,train
202347,train
134306,train
65216,train
62745,train
83471,train
96905,train
192040,train
214248,train
180364,train
203848,train
76480,train
105234,train
112244,train
125692,train
99111,train
48000,train
207839,train
221483,train
213839,train
219011,train
55961,train
180901,train
9353,train
82206,train
217323,train
162660,train
120229,train
178537,train
166727,train
61877,train
208564,train
20973,train
169563,train
183855,train
106197,train
15668,train
198017,train
101440,train
146520,train
181577,train
97202,train
85401,train
206944,train
52756,train
34653,train
199567,train
184836,train
142180,train
80246,train
84824,train
120358,train
94232,train
35706,train
53110,train
104945,train
89411,train
79975,train
108872,train
122492,train
15388,train
108282,train
221150,train
8247,train
218568,train
107287,train
174191,train
154544,train
201498,train
8785,train
58725,train
138585,train
80293,train
117234,train
176705,train
150047,train
56437,train
112857,train
113869,train
63239,train
32293,train
52748,train
63725,train
57301,train
193291,train
202860,train
155431,train
187719,train
75382,train
90429,train
183724,train
203452,train
173390,train
73396,train
93539,train
191004,train
206945,train
81306,train
139783,train
25688,train
214847,train
195767,train
88762,train
146101,train
189205,train
144832,train
130745,train
69848,train
181575,train
141042,train
193536,train
140206,train
155060,train
219166,train
77790,train
8233,train
211387,train
46464,train
198046,train
58785,train
38042,train
88954,train
160928,train
53776,train
114009,train
204416,train
56091,train
85134,train
217510,train
83426,train
18304,train
16722,train
215813,train
192748,train
83755,train
191317,train
176149,train
102295,train
193037,train
33586,train
216596,train
144034,train
102696,train
179597,train
190136,train
47936,train
119782,train
210029,train
193256,train
29737,train
6738,train
177441,train
8011,train
47877,train
190123,train
94899,train
127527,train
32143,train
17354,train
62973,train
61688,train
54026,train
93852,train
172967,train
1173,train
70827,train
144879,train
141118,train
68132,train
44385,train
48181,train
1184,train
21741,train
119785,train
50266,train
137323,train
48344,train
17331,train
177603,train
207778,train
92768,train
198364,train
104814,train
194564,train
182918,train
196182,train
22962,train
76758,train
149712,train
133945,train
206066,train
147475,train
42408,train
202006,train
200136,train
190625,train
61395,train
138740,train
190359,train
44260,train
65865,train
199072,train
117730,train
215034,train
128587,train
49087,train
78950,train
114289,train
69393,train
59964,train
222515,train
7970,train
198500,train
107658,train
138822,train
12877,train
143516,train
90914,train
93585,train
3599,train
10774,train
179631,train
205583,train
4597,train
133944,train
212321,train
165839,train
30579,train
222117,train
150595,train
162038,train
68851,train
141202,train
31185,train
13826,train
210700,train
68850,train
99378,train
134488,train
221703,train
127583,train
79352,train
59810,train
51885,train
106071,train
31721,train
196957,train
7651,train
92788,train
91764,train
17353,train
38273,train
6570,train
52267,train
80016,train
184667,train
84156,train
118634,train
148630,train
183084,train
158630,train
203298,train
189654,train
63387,train
223282,train
172140,train
73398,train
130695,train
86556,train
199359,train
145488,train
214699,train
204723,train
80138,train
92995,train
7352,train
68239,train
158233,train
154275,train
209125,train
177628,train
57766,train
209940,train
208045,train
857,train
180922,train
119375,train
198703,train
93640,train
120974,train
196181,train
137274,train
161096,train
207780,train
103590,train
219206,train
211646,train
196653,train
194779,train
180068,train
70679,train
71791,train
136224,train
195933,train
