index,split
79083,train
79084,train
79085,train
79086,train
79087,train
79088,train
79089,train
79090,train
79092,train
79093,train
79095,train
79096,train
79097,train
79098,train
79099,train
79100,train
79101,train
79102,train
79103,train
79104,train
79105,train
79106,train
79107,train
79108,train
79109,train
79110,train
79111,train
79112,train
79113,train
79114,train
79115,train
79116,train
79117,train
79118,train
79119,train
79120,train
79123,train
79132,train
79134,train
79149,train
79150,train
79151,train
79152,train
79153,train
79154,train
79156,train
79158,train
79159,train
79160,train
79161,train
79162,train
79163,train
79164,train
79165,train
79167,train
79169,train
79170,train
79172,train
79174,train
79176,train
79178,train
79183,train
79184,train
79185,train
79186,train
79190,train
79192,train
79193,train
79194,train
79195,train
79196,train
79197,train
79198,train
79199,train
79200,train
79201,train
79202,train
79203,train
79204,train
79205,train
79207,train
79208,train
79210,train
79211,train
79226,train
79227,train
79229,train
79231,train
79232,train
79258,train
79260,train
79262,train
79264,train
79265,train
79266,train
79268,train
79269,train
79270,train
79271,train
79281,train
79282,train
79283,train
79284,train
79285,train
79286,train
79287,train
79288,train
79289,train
79290,train
79291,train
79292,train
79293,train
79294,train
79295,train
79296,train
79298,train
79299,train
79301,train
79304,train
79306,train
79308,train
79310,train
79314,train
79316,train
79323,train
79325,train
79328,train
79330,train
79332,train
79334,train
79336,train
79338,train
79340,train
79342,train
79346,train
79348,train
79350,train
79352,train
79354,train
79355,train
79356,train
79357,train
79366,train
79367,train
79369,train
79371,train
79373,train
79378,train
79379,train
79380,train
79382,train
79383,train
79384,train
79385,train
79386,train
79387,train
79388,train
79389,train
79390,train
79391,train
79392,train
79393,train
79394,train
79395,train
79396,train
79397,train
79398,train
79399,train
79400,train
79402,train
79403,train
79404,train
79410,train
79411,train
79412,train
79413,train
79414,train
79415,train
79416,train
79417,train
79418,train
79419,train
79420,train
79421,train
79422,train
79423,train
79424,train
79425,train
79426,train
79428,train
79443,train
79445,train
79447,train
79448,train
79450,train
79452,train
79455,train
79457,train
79462,train
79463,train
79467,train
79469,train
79474,train
79475,train
79477,train
79478,train
79479,train
79480,train
79481,train
79486,train
79488,train
79489,train
79491,train
79492,train
79493,train
79494,train
79495,train
79496,train
79497,train
79498,train
79500,train
79501,train
79502,train
79503,train
79504,train
79505,train
79506,train
79507,train
79508,train
79509,train
79510,train
79511,train
79512,train
79518,train
79519,train
79521,train
79523,train
79524,train
79525,train
79526,train
79529,train
79530,train
79533,train
79534,train
79538,train
79539,train
79541,train
79542,train
79543,train
79545,train
79547,train
79548,train
79549,train
79550,train
79551,train
79552,train
79553,train
79554,train
79555,train
79556,train
79557,train
79560,train
79561,train
79562,train
79564,train
79566,train
79568,train
79570,train
79572,train
79574,train
79575,train
79577,train
79583,train
79584,train
79585,train
79586,train
79587,train
79588,train
79589,train
79590,train
79591,train
79592,train
79593,train
79594,train
79595,train
79597,train
79599,train
79600,train
79601,train
79603,train
79604,train
79605,train
79606,train
79607,train
79608,train
79609,train
79610,train
79612,train
79613,train
79615,train
79619,train
79621,train
79623,train
79624,train
79625,train
79626,train
79627,train
79628,train
79632,train
79634,train
79638,train
79640,train
79641,train
79643,train
79644,train
79647,train
79652,train
79653,train
79655,train
79656,train
79657,train
79658,train
79659,train
79660,train
79661,train
79662,train
79663,train
79664,train
79665,train
79669,train
79670,train
79671,train
79672,train
79673,train
79674,train
79675,train
79676,train
79677,train
79678,train
79679,train
79681,train
79682,train
79684,train
79685,train
79686,train
79687,train
79689,train
79691,train
79693,train
79695,train
79697,train
79700,train
79702,train
79704,train
79706,train
79708,train
79709,train
79710,train
79711,train
79713,train
79715,train
79718,train
79719,train
79720,train
79721,train
79722,train
79723,train
79724,train
79725,train
79726,train
79727,train
79728,train
79729,train
79730,train
79731,train
79732,train
79733,train
79734,train
79735,train
79737,train
79738,train
79739,train
79740,train
79741,train
79745,train
79747,train
79749,train
79751,train
79753,train
79754,train
79755,train
79756,train
79757,train
79758,train
79759,train
79760,train
79763,train
79765,train
79766,train
79767,train
79768,train
79769,train
79770,train
79771,train
79772,train
79773,train
79780,train
79782,train
79784,train
79785,train
79786,train
79787,train
79788,train
79789,train
79790,train
79791,train
79793,train
79795,train
79796,train
79797,train
79798,train
79799,train
79800,train
79802,train
79808,train
79826,train
79865,train
79867,train
79870,train
79872,train
79873,train
79874,train
79875,train
79876,train
79877,train
79878,train
79879,train
79880,train
79883,train
79885,train
79887,train
79889,train
79890,train
79891,train
79892,train
79893,train
79894,train
79895,train
79897,train
79899,train
79904,train
79906,train
79908,train
79910,train
79912,train
79913,train
79914,train
79915,train
79916,train
79917,train
79918,train
79919,train
79921,train
79922,train
79924,train
79925,train
79926,train
79927,train
79928,train
79929,train
79930,train
79931,train
79932,train
79933,train
79934,train
79935,train
79936,train
79937,train
79938,train
79939,train
79941,train
79943,train
79944,train
79946,train
79947,train
79948,train
79949,train
79950,train
79951,train
79952,train
79953,train
79954,train
79955,train
79956,train
79957,train
79958,train
79959,train
79960,train
79961,train
79962,train
79963,train
79964,train
79965,train
79969,train
79970,train
79971,train
79972,train
79973,train
79975,train
79977,train
79979,train
79981,train
79983,train
79984,train
79985,train
79987,train
79989,train
79991,train
79992,train
79993,train
79994,train
79995,train
79996,train
79997,train
80003,train
80007,train
80009,train
80011,train
80013,train
80014,train
80015,train
80016,train
80019,train
80021,train
80022,train
80023,train
80024,train
80025,train
80026,train
80027,train
80028,train
80029,train
80030,train
80031,train
80032,train
80033,train
80035,train
80036,train
80037,train
80038,train
80039,train
80040,train
80041,train
80042,train
80043,train
80044,train
80045,train
80046,train
80047,train
80048,train
80049,train
80050,train
80051,train
80052,train
80053,train
80054,train
80055,train
80056,train
80057,train
80058,train
80059,train
80061,train
80062,train
80063,train
80065,train
80066,train
80067,train
80068,train
80069,train
80070,train
80071,train
80073,train
80078,train
80080,train
80084,train
80095,train
80096,train
80097,train
80099,train
80100,train
80106,train
80108,train
80109,train
80111,train
80112,train
80113,train
80122,train
80123,train
80124,train
80125,train
80126,train
80127,train
80128,train
80129,train
80130,train
80131,train
80132,train
80134,train
80136,train
80138,train
80139,train
80140,train
80142,train
80143,train
80146,train
80147,train
80148,train
80149,train
80151,train
80152,train
80154,train
80155,train
80156,train
80157,train
80158,train
80159,train
80162,train
80165,train
80180,train
80182,train
80184,train
80185,train
80186,train
80187,train
80188,train
80190,train
80192,train
80193,train
80195,train
80197,train
80206,train
80207,train
80208,train
80212,train
80214,train
80216,train
80218,train
80219,train
80220,train
80221,train
80222,train
80223,train
80224,train
80225,train
80226,train
80227,train
80230,train
80231,train
80232,train
80233,train
80236,train
80241,train
80246,train
80248,train
80249,train
80251,train
80252,train
80253,train
80254,train
80255,train
80256,train
80257,train
80258,train
80260,train
80262,train
80264,train
80266,train
80267,train
80268,train
80269,train
80270,train
80271,train
80272,train
80274,train
80275,train
80276,train
80277,train
80281,train
80283,train
80288,train
80289,train
80291,train
80293,train
80295,train
80296,train
80297,train
80298,train
80299,train
80300,train
80302,train
80304,train
80306,train
80307,train
80308,train
80310,train
80312,train
80314,train
80316,train
80318,train
80319,train
80321,train
80322,train
80324,train
80326,train
80328,train
80330,train
80332,train
80334,train
80336,train
80338,train
80340,train
80342,train
80344,train
80346,train
80348,train
80350,train
80352,train
80354,train
80356,train
80358,train
80360,train
80362,train
80364,train
80366,train
80368,train
80369,train
80370,train
80371,train
80372,train
80373,train
80374,train
80375,train
80376,train
80377,train
80378,train
80379,train
80380,train
80381,train
80382,train
80383,train
80384,train
80385,train
80386,train
80387,train
80388,train
80390,train
80395,train
80397,train
80399,train
80400,train
80401,train
80402,train
80403,train
80406,train
80407,train
80409,train
80410,train
80411,train
80412,train
80413,train
80414,train
80415,train
80416,train
80417,train
80418,train
80419,train
80420,train
80421,train
80422,train
80424,train
80425,train
80426,train
80427,train
80429,train
80432,train
80433,train
80434,train
80440,train
80442,train
80444,train
80446,train
80447,train
80457,train
80459,train
80460,train
80461,train
80462,train
80463,train
80464,train
80465,train
80466,train
80468,train
80469,train
80470,train
80471,train
80472,train
80473,train
80479,train
80512,train
80514,train
80517,train
80518,train
80519,train
80520,train
80527,train
80529,train
80530,train
80531,train
80532,train
80533,train
80535,train
80536,train
80537,train
80541,train
80543,train
80544,train
80545,train
80546,train
80547,train
80562,train
80563,train
80565,train
80567,train
80570,train
80571,train
80572,train
80573,train
80574,train
80575,train
80577,train
80578,train
80579,train
80580,train
80581,train
80582,train
80583,train
80584,train
80585,train
80586,train
80587,train
80588,train
80591,train
80592,train
80594,train
80595,train
80596,train
80598,train
80599,train
80600,train
80601,train
80603,train
80604,train
80605,train
80606,train
80607,train
80608,train
80610,train
80612,train
80613,train
80614,train
80616,train
80617,train
80618,train
80619,train
80626,train
80628,train
80630,train
80631,train
80632,train
80634,train
80636,train
80638,train
80640,train
80642,train
80644,train
80645,train
80646,train
80648,train
80650,train
80652,train
80653,train
80654,train
80655,train
80656,train
80657,train
80658,train
80659,train
80661,train
80663,train
80664,train
80665,train
80666,train
80668,train
80670,train
80671,train
80674,train
80675,train
80676,train
80679,train
80681,train
80683,train
80687,train
80689,train
80691,train
80692,train
80693,train
80694,train
80695,train
80696,train
80697,train
80698,train
80699,train
80700,train
80701,train
80702,train
80703,train
80704,train
80705,train
80706,train
80707,train
80708,train
80709,train
80710,train
80712,train
80714,train
80716,train
80718,train
80720,train
80722,train
80724,train
80726,train
80728,train
80730,train
80732,train
80734,train
80735,train
80737,train
80739,train
80741,train
80743,train
80744,train
80745,train
80746,train
80747,train
80748,train
80749,train
80750,train
80751,train
80752,train
80783,train
80784,train
80785,train
80786,train
80794,train
80795,train
80796,train
80797,train
80798,train
80799,train
80800,train
80801,train
80802,train
80803,train
80804,train
80806,train
80807,train
80808,train
80809,train
80811,train
80812,train
80813,train
80814,train
80816,train
80817,train
80821,train
80845,train
80846,train
80848,train
80849,train
80850,train
80851,train
80852,train
80853,train
80854,train
80855,train
80856,train
80857,train
80858,train
80859,train
80860,train
80861,train
80862,train
80863,train
80865,train
80866,train
80870,train
80872,train
80874,train
80875,train
80877,train
80879,train
80880,train
80882,train
80884,train
80885,train
80886,train
80887,train
80888,train
80889,train
80890,train
80891,train
80892,train
80893,train
80894,train
80895,train
80896,train
80898,train
80899,train
80900,train
80901,train
80905,train
80907,train
80908,train
80909,train
80910,train
80912,train
80914,train
80915,train
80916,train
80918,train
80920,train
80921,train
80925,train
80932,train
80934,train
80936,train
80938,train
80941,train
80943,train
80945,train
80946,train
80947,train
80948,train
80949,train
80950,train
80952,train
80953,train
80955,train
80956,train
80957,train
80964,train
80965,train
80967,train
80968,train
80973,train
80975,train
80976,train
80978,train
80979,train
80980,train
80981,train
80982,train
80984,train
80985,train
80986,train
80987,train
80988,train
80989,train
80998,train
80999,train
81001,train
81002,train
81003,train
81004,train
81006,train
81011,train
81012,train
81013,train
81028,train
81030,train
81031,train
81032,train
81033,train
81034,train
81035,train
81042,train
81043,train
81052,train
81064,train
81065,train
81067,train
81068,train
81069,train
81073,train
81074,train
81075,train
81076,train
81077,train
81078,train
81079,train
81081,train
81082,train
81083,train
81085,train
81087,train
81090,train
81091,train
81093,train
81095,train
81096,train
81097,train
81098,train
81099,train
81100,train
81101,train
81102,train
81103,train
81105,train
81106,train
81107,train
81108,train
81109,train
81110,train
81112,train
81113,train
81114,train
81115,train
81116,train
81117,train
81118,train
81123,train
81124,train
81125,train
81126,train
81127,train
81128,train
81129,train
81130,train
81131,train
81132,train
81133,train
81134,train
81135,train
81136,train
81139,train
81140,train
81141,train
81142,train
81143,train
81144,train
81145,train
81146,train
81147,train
81150,train
81160,train
81162,train
81163,train
81164,train
81165,train
81166,train
81167,train
81168,train
81169,train
81171,train
81172,train
81173,train
81174,train
81175,train
81176,train
81177,train
81178,train
81180,train
81181,train
81182,train
81183,train
81184,train
81187,train
81189,train
81191,train
81193,train
81196,train
81197,train
81199,train
81203,train
81205,train
81206,train
81207,train
81209,train
81211,train
81212,train
81213,train
81214,train
81215,train
81216,train
81217,train
81220,train
81221,train
81222,train
81223,train
81225,train
81229,train
81233,train
81234,train
81236,train
81238,train
81239,train
81240,train
81254,train
81256,train
81257,train
81258,train
81259,train
81260,train
81264,train
81266,train
81268,train
81270,train
81271,train
81272,train
81279,train
81281,train
81285,train
81287,train
81288,train
81289,train
81291,train
81292,train
81294,train
81295,train
81296,train
81298,train
81300,train
81301,train
81302,train
81306,train
81308,train
81310,train
81313,train
81314,train
81316,train
81317,train
81318,train
81319,train
81320,train
81323,train
81328,train
81339,train
81341,train
81343,train
81345,train
81346,train
81347,train
81348,train
81350,train
81352,train
81354,train
81355,train
81356,train
81357,train
81358,train
81361,train
81362,train
81367,train
81371,train
81378,train
81380,train
81381,train
81382,train
81386,train
81387,train
81388,train
81389,train
81391,train
81392,train
81394,train
81396,train
81397,train
81398,train
81399,train
81401,train
81402,train
81404,train
81405,train
81406,train
81407,train
81408,train
81409,train
81411,train
81412,train
81414,train
81415,train
81416,train
81420,train
81422,train
81424,train
81425,train
81426,train
81428,train
81430,train
81432,train
81434,train
81436,train
81438,train
81440,train
81442,train
81443,train
81444,train
81445,train
81447,train
81448,train
81449,train
81466,train
81467,train
81468,train
81469,train
81479,train
81481,train
81482,train
81485,train
81486,train
81487,train
81488,train
81491,train
81492,train
81493,train
81494,train
81497,train
81499,train
81500,train
81501,train
81502,train
81509,train
81510,train
81517,train
81518,train
81519,train
81520,train
81521,train
81522,train
81523,train
81526,train
81528,train
81533,train
81534,train
81535,train
81536,train
81537,train
81539,train
81565,train
81567,train
81568,train
81569,train
81571,train
81572,train
81577,train
81579,train
81580,train
81582,train
81584,train
81587,train
81588,train
81589,train
81591,train
81593,train
81595,train
81596,train
81597,train
81598,train
81599,train
81600,train
81601,train
81602,train
81603,train
81604,train
81605,train
81606,train
81608,train
81609,train
81610,train
81611,train
81613,train
81614,train
81615,train
81616,train
81617,train
81618,train
81619,train
81621,train
81623,train
81625,train
81627,train
81629,train
81631,train
81633,train
81635,train
81637,train
81638,train
81639,train
81640,train
81641,train
81642,train
81643,train
81651,train
81653,train
81655,train
81656,train
81657,train
81658,train
81660,train
81661,train
81662,train
81663,train
81664,train
81665,train
81667,train
81668,train
81670,train
81672,train
81674,train
81676,train
81678,train
81679,train
81680,train
81681,train
81682,train
81683,train
81684,train
81686,train
81690,train
81691,train
81697,train
81699,train
81700,train
81702,train
81703,train
81704,train
81705,train
81707,train
81708,train
81709,train
81710,train
81711,train
81712,train
81715,train
81716,train
81717,train
81718,train
81719,train
81720,train
81721,train
81728,train
81730,train
81731,train
81733,train
81736,train
81746,train
81748,train
81749,train
81755,train
81756,train
81757,train
81758,train
81759,train
81761,train
81763,train
81765,train
81786,train
81788,train
81790,train
81791,train
81792,train
81793,train
81794,train
81795,train
81796,train
81797,train
81798,train
81800,train
81801,train
81802,train
81803,train
81805,train
81807,train
81809,train
81811,train
81812,train
81816,train
81818,train
81898,train
81901,train
81903,train
81919,train
81921,train
81929,train
81935,train
81937,train
81952,train
81955,train
81956,train
81958,train
81960,train
81962,train
81964,train
81965,train
81977,train
81978,train
81979,train
81980,train
81981,train
81982,train
81983,train
81984,train
81985,train
81986,train
81987,train
81988,train
81989,train
81991,train
81992,train
81994,train
81995,train
82005,train
82007,train
82045,train
82047,train
82050,train
82051,train
82052,train
82053,train
82054,train
82057,train
82058,train
82059,train
82060,train
82061,train
82062,train
82063,train
82064,train
82065,train
82066,train
82067,train
82068,train
82069,train
82070,train
82072,train
82074,train
82076,train
82078,train
82083,train
82085,train
82086,train
82088,train
82090,train
82096,train
82098,train
82100,train
82101,train
82102,train
82103,train
82104,train
82105,train
82107,train
82108,train
82109,train
82110,train
82111,train
82112,train
82113,train
82114,train
82115,train
82116,train
82117,train
82118,train
82119,train
82120,train
82121,train
82122,train
82123,train
82124,train
82125,train
82126,train
82127,train
82128,train
82129,train
82130,train
82131,train
82132,train
82133,train
82134,train
82135,train
82136,train
82137,train
82138,train
82139,train
82140,train
82141,train
82142,train
82143,train
82144,train
82146,train
82147,train
82150,train
82151,train
82152,train
82154,train
82155,train
82156,train
82157,train
82158,train
82160,train
82161,train
82164,train
82170,train
82171,train
82173,train
82175,train
82185,train
82187,train
82188,train
82194,train
82196,train
82198,train
82205,train
82206,train
82207,train
82208,train
82209,train
82210,train
82211,train
82213,train
82215,train
82217,train
82219,train
82221,train
82222,train
82224,train
82225,train
82226,train
82227,train
82229,train
82231,train
82235,train
82240,train
82242,train
82243,train
82244,train
82245,train
82246,train
82247,train
82248,train
82249,train
82250,train
82251,train
82252,train
82253,train
82254,train
82255,train
82256,train
82259,train
82260,train
82261,train
82262,train
82263,train
82264,train
82266,train
82268,train
82270,train
82272,train
82274,train
82275,train
82276,train
82277,train
82278,train
82281,train
82282,train
82283,train
82284,train
82285,train
82291,train
82293,train
82294,train
82295,train
82296,train
82298,train
82299,train
82301,train
82303,train
82305,train
82307,train
82313,train
82318,train
82319,train
82320,train
82322,train
82323,train
82325,train
82326,train
82327,train
82328,train
82329,train
82330,train
82332,train
82333,train
82334,train
82335,train
82336,train
82338,train
82340,train
82341,train
82342,train
82343,train
82344,train
82346,train
82347,train
82348,train
82349,train
82350,train
82351,train
82352,train
82353,train
82354,train
82355,train
82356,train
82357,train
82361,train
82362,train
82374,train
82376,train
82378,train
82382,train
82384,train
82386,train
82388,train
82390,train
82394,train
82400,train
82409,train
82410,train
82412,train
82414,train
82416,train
82420,train
82426,train
82427,train
82428,train
82431,train
82434,train
82435,train
82436,train
82438,train
82460,train
82462,train
82467,train
82469,train
82470,train
82471,train
82472,train
82474,train
82476,train
82477,train
82478,train
82479,train
82480,train
82481,train
82482,train
82484,train
82488,train
82496,train
82498,train
82500,train
82501,train
82502,train
82503,train
82504,train
82505,train
82507,train
82508,train
82509,train
82510,train
82511,train
82512,train
82513,train
82514,train
82515,train
82516,train
82517,train
82518,train
82519,train
82520,train
82521,train
82522,train
82523,train
82524,train
82525,train
82526,train
82527,train
82528,train
82529,train
82530,train
82535,train
82536,train
82547,train
82548,train
82549,train
82550,train
82551,train
82553,train
82554,train
82556,train
82557,train
82558,train
82559,train
82563,train
82565,train
82566,train
82567,train
82568,train
82569,train
82570,train
82572,train
82574,train
82589,train
82591,train
82592,train
82593,train
82594,train
82595,train
82598,train
82599,train
82600,train
82602,train
82604,train
82605,train
82606,train
82607,train
82608,train
82609,train
82612,train
82614,train
82628,train
82630,train
82632,train
82634,train
82636,train
82637,train
82638,train
82639,train
82640,train
82641,train
82642,train
82646,train
82647,train
82648,train
82650,train
82657,train
82660,train
82662,train
82664,train
82665,train
82667,train
82668,train
82670,train
82671,train
82672,train
82673,train
82674,train
82675,train
82676,train
82677,train
82678,train
82679,train
82680,train
82681,train
82682,train
82685,train
82687,train
82689,train
82692,train
82694,train
82695,train
82696,train
82697,train
82698,train
82733,train
82734,train
82735,train
82737,train
82739,train
82744,train
82745,train
82746,train
82747,train
82748,train
82750,train
82751,train
82753,train
82756,train
82758,train
82761,train
82762,train
82763,train
82764,train
82765,train
82770,train
82773,train
82775,train
82777,train
82779,train
82781,train
82783,train
82788,train
82789,train
82790,train
82791,train
82792,train
82793,train
82794,train
82795,train
82796,train
82797,train
82798,train
82799,train
82800,train
82801,train
82803,train
82805,train
82806,train
82807,train
82808,train
82810,train
82811,train
82812,train
82813,train
82814,train
82815,train
82816,train
82818,train
82819,train
82820,train
82821,train
82822,train
82823,train
82824,train
82825,train
82826,train
82827,train
82828,train
82829,train
82830,train
82831,train
82832,train
82833,train
82834,train
82835,train
82836,train
82837,train
82838,train
82839,train
82840,train
82841,train
82842,train
82843,train
82844,train
82845,train
82846,train
82847,train
82848,train
82849,train
82850,train
82851,train
82852,train
82853,train
82854,train
82855,train
82857,train
82859,train
82860,train
82861,train
82876,train
82913,train
82915,train
82917,train
82919,train
82921,train
82923,train
82925,train
82926,train
82927,train
82928,train
82929,train
82930,train
82931,train
82932,train
82933,train
82934,train
82935,train
82937,train
82939,train
82940,train
82941,train
82945,train
82947,train
82960,train
82962,train
82964,train
82965,train
82966,train
82967,train
82968,train
82969,train
82971,train
82972,train
82973,train
82975,train
82976,train
82977,train
82978,train
82979,train
82980,train
82981,train
82982,train
82983,train
82984,train
82985,train
82986,train
82987,train
82988,train
82989,train
82990,train
82991,train
82992,train
82993,train
82994,train
82996,train
82998,train
82999,train
83000,train
83001,train
83002,train
83009,train
83011,train
83012,train
83013,train
83025,train
83026,train
83027,train
83029,train
83030,train
83031,train
83032,train
83033,train
83034,train
83035,train
83036,train
83037,train
83038,train
83039,train
83040,train
83041,train
83042,train
83043,train
83044,train
83045,train
83046,train
83047,train
83048,train
83051,train
83054,train
83059,train
83061,train
83062,train
83069,train
83070,train
83071,train
83072,train
83073,train
83074,train
83076,train
83084,train
83086,train
83087,train
83088,train
83089,train
83100,train
83101,train
83104,train
83136,train
83137,train
83138,train
83140,train
83142,train
83144,train
83145,train
83146,train
83148,train
83150,train
83151,train
83152,train
83153,train
83154,train
83155,train
83156,train
83157,train
83160,train
83162,train
83163,train
83166,train
83168,train
83170,train
83172,train
83173,train
83174,train
83175,train
83177,train
83179,train
83181,train
83183,train
83185,train
83186,train
83187,train
83188,train
83189,train
83190,train
83191,train
83192,train
83193,train
83196,train
83197,train
83198,train
83204,train
83205,train
83207,train
83208,train
83209,train
83210,train
83212,train
83213,train
83214,train
83215,train
83216,train
83218,train
83220,train
83221,train
83223,train
83224,train
83225,train
83226,train
83227,train
83228,train
83229,train
83230,train
83231,train
83232,train
83233,train
83234,train
83235,train
83236,train
83237,train
83238,train
83239,train
83240,train
83241,train
83242,train
83243,train
83244,train
83245,train
83246,train
83247,train
83274,train
83276,train
83277,train
83278,train
83281,train
83282,train
83283,train
83285,train
83286,train
83294,train
83296,train
83297,train
83319,train
83320,train
83322,train
83324,train
83325,train
83326,train
83327,train
83340,train
83341,train
83342,train
83346,train
83348,train
83350,train
83351,train
83352,train
83353,train
83369,train
83370,train
83372,train
83373,train
83374,train
83375,train
83376,train
83381,train
83382,train
83391,train
83393,train
83397,train
83403,train
83405,train
83407,train
83409,train
83410,train
83411,train
83412,train
83413,train
83414,train
83415,train
83416,train
83417,train
83418,train
83419,train
83420,train
83421,train
83426,train
83430,train
83432,train
83433,train
83435,train
83436,train
83438,train
83439,train
83440,train
83441,train
83444,train
83445,train
83446,train
83450,train
83464,train
83465,train
83466,train
83471,train
83472,train
83474,train
83476,train
83477,train
83479,train
83483,train
83485,train
83486,train
83487,train
83488,train
83489,train
83490,train
83491,train
83492,train
83493,train
83495,train
83496,train
83497,train
83498,train
83499,train
83500,train
83501,train
83502,train
83504,train
83506,train
83508,train
83513,train
83514,train
83520,train
83522,train
83527,train
83531,train
83533,train
83534,train
83535,train
83536,train
83537,train
83538,train
83539,train
83540,train
83541,train
83542,train
83543,train
83544,train
83546,train
83551,train
83552,train
83554,train
83555,train
83556,train
83559,train
83567,train
83569,train
83570,train
83572,train
83573,train
83574,train
83575,train
83577,train
83578,train
83579,train
83580,train
83581,train
83582,train
83583,train
83585,train
83587,train
83589,train
83591,train
83593,train
83596,train
83597,train
83599,train
83601,train
83603,train
83606,train
83608,train
83609,train
83610,train
83611,train
83612,train
83613,train
83614,train
83615,train
83616,train
83617,train
83618,train
83619,train
83625,train
83627,train
83628,train
83630,train
83632,train
83634,train
83635,train
83637,train
83638,train
83639,train
83640,train
83642,train
83643,train
83645,train
83647,train
83649,train
83651,train
83653,train
83654,train
83655,train
83656,train
83657,train
83659,train
83660,train
83661,train
83662,train
83664,train
83687,train
83689,train
83690,train
83691,train
83692,train
83694,train
83695,train
83696,train
83697,train
83699,train
83700,train
83702,train
83704,train
83705,train
83706,train
83707,train
83708,train
83709,train
83710,train
83711,train
83713,train
83714,train
83715,train
83716,train
83717,train
83718,train
83719,train
83720,train
83722,train
83723,train
83724,train
83726,train
83727,train
83729,train
83730,train
83740,train
83742,train
83752,train
83753,train
83754,train
83755,train
83756,train
83757,train
83758,train
83759,train
83760,train
83761,train
83762,train
83763,train
83764,train
83765,train
83766,train
83767,train
83768,train
83769,train
83770,train
83771,train
83772,train
83773,train
83774,train
83775,train
83776,train
83777,train
83778,train
83779,train
83780,train
83781,train
83782,train
83783,train
83784,train
83785,train
83786,train
83787,train
83793,train
83794,train
83795,train
83796,train
83797,train
83798,train
83799,train
83800,train
83801,train
83802,train
83803,train
83804,train
83805,train
83806,train
83807,train
83808,train
83809,train
83810,train
83811,train
83812,train
83813,train
83814,train
83815,train
83817,train
83818,train
83821,train
83824,train
83825,train
83827,train
83829,train
83831,train
83833,train
83834,train
83835,train
83836,train
83837,train
83838,train
83840,train
83841,train
83842,train
83843,train
83847,train
83866,train
83871,train
83872,train
83873,train
83874,train
83875,train
83876,train
83877,train
83878,train
83880,train
83881,train
83882,train
83883,train
83885,train
83886,train
83888,train
83890,train
83891,train
83892,train
83893,train
83894,train
83895,train
83896,train
83897,train
83898,train
83899,train
83900,train
83902,train
83903,train
83904,train
83905,train
83906,train
83910,train
83911,train
83912,train
83973,train
83975,train
83976,train
83977,train
83978,train
83980,train
83981,train
83982,train
83983,train
83984,train
83985,train
83986,train
83987,train
83988,train
83989,train
83990,train
83991,train
83992,train
83993,train
83994,train
83995,train
83997,train
83999,train
84000,train
84002,train
84003,train
84004,train
84005,train
84006,train
84007,train
84008,train
84009,train
84010,train
84011,train
84012,train
84013,train
84014,train
84015,train
84016,train
84017,train
84018,train
84019,train
84020,train
84021,train
84022,train
84023,train
84024,train
84025,train
84026,train
84027,train
84028,train
84031,train
84034,train
84036,train
84038,train
84040,train
84041,train
84051,train
84053,train
84055,train
84056,train
84057,train
84058,train
84059,train
84060,train
84061,train
84063,train
84066,train
84067,train
84068,train
84069,train
84070,train
84071,train
84072,train
84075,train
84077,train
84078,train
84080,train
84083,train
84084,train
84086,train
84087,train
84120,train
84121,train
84122,train
84123,train
84124,train
84125,train
84132,train
84134,train
84136,train
84138,train
84140,train
84141,train
84143,train
84144,train
84148,train
84149,train
84150,train
84151,train
84152,train
84153,train
84154,train
84155,train
84156,train
84158,train
84160,train
84162,train
84164,train
84165,train
84173,train
84174,train
84176,train
84177,train
84178,train
84179,train
84180,train
84181,train
84182,train
84184,train
84186,train
84188,train
84193,train
84195,train
84197,train
84198,train
84199,train
84202,train
84204,train
84206,train
84207,train
84208,train
84209,train
84210,train
84211,train
84212,train
84213,train
84214,train
84216,train
84218,train
84219,train
84220,train
84221,train
84222,train
84223,train
84224,train
84225,train
84226,train
84227,train
84228,train
84229,train
84230,train
84231,train
84232,train
84233,train
84234,train
84235,train
84237,train
84238,train
84240,train
84241,train
84242,train
84243,train
84244,train
84245,train
84246,train
84247,train
84248,train
84249,train
84250,train
84251,train
84252,train
84255,train
84256,train
84257,train
84259,train
84261,train
84263,train
84265,train
84266,train
84267,train
84268,train
84269,train
84270,train
84271,train
84272,train
84273,train
84274,train
84275,train
84276,train
84277,train
84278,train
84280,train
84282,train
84283,train
84284,train
84285,train
84287,train
84288,train
84289,train
84290,train
84291,train
84292,train
84293,train
84294,train
84295,train
84296,train
84297,train
84298,train
84299,train
84300,train
84301,train
84302,train
84303,train
84305,train
84306,train
84308,train
84309,train
84310,train
84316,train
84318,train
84320,train
84321,train
84322,train
84323,train
84324,train
84325,train
84326,train
84327,train
84328,train
84329,train
84330,train
84331,train
84332,train
84333,train
84334,train
84335,train
84336,train
84337,train
84338,train
84339,train
84344,train
84345,train
84346,train
84347,train
84348,train
84349,train
84353,train
84355,train
84356,train
84358,train
84359,train
84360,train
84370,train
84371,train
84372,train
84373,train
84375,train
84380,train
84382,train
84384,train
84387,train
84389,train
84390,train
84397,train
84399,train
84400,train
84402,train
84403,train
84404,train
84405,train
84406,train
84407,train
84408,train
84409,train
84410,train
84411,train
84412,train
84413,train
84414,train
84415,train
84416,train
